Data Year,Utility Number,Utility Name,State,Total Revenue,Total Sales,Total Customers,Green Pricing,Net Metering,Demand Side Management,Time Based Programs
2012,13782,City of New Ross - (IN),IN,256,"2,590",217,N,N,N,N
2012,13816,City of Northwood - (ND),ND,"1,546.6","16,939",571,N,N,Y,Y
2012,13819,City of Norton,KS,"3,349","26,416","1,758",N,N,N,N
2012,13870,"Nushagak Electric Coop, Inc",AK,"8,342","18,315","1,481",N,N,N,N
2012,13931,Town of Oak City - (NC),NC,395.7,"2,928",224,N,N,N,N
2012,13932,Village of Oak Harbor - (OH),OH,"2,426.5","26,540","1,803",N,N,N,N
2012,13948,City of Oberlin - (KS),KS,"1,905","15,670","1,230",N,N,N,N
2012,13950,Village of Obetz,OH,"3,816.5","40,776",27,N,N,N,N
2012,13961,Ocotillo Water Conserv. Dist.,AZ,766,"12,599",84,N,N,Y,N
2012,13966,City of Olustee,OK,302,"3,173",266,N,N,N,N
2012,13971,City of Odessa - (MO),MO,"4,906","44,103","2,399",N,N,N,N
2012,13990,City of Ogden - (IA),IA,"1,615.9","14,166","1,134",N,N,N,N
2012,13993,City of Oglesby - (IL),IL,"3,158.7","33,926","2,265",N,N,N,N
2012,13997,Village of Ohio City,OH,523,"6,128",440,N,N,N,N
2012,14022,Town of Oak City - (UT),UT,208,"2,912",281,N,N,N,N
2012,14054,Town of Oak Creek - (CO),CO,624,"6,846",716,N,N,N,N
2012,14057,Okeene Public Works Authority,OK,"1,806","23,020",678,N,N,N,N
2012,14103,City of Olive Hill - (KY),KY,"2,411","21,692","1,270",N,N,N,N
2012,14124,Borough of Olyphant - (PA),PA,"3,683.2","21,844","2,637",N,Y,N,N
2012,14125,"Oneida-Madison Elec Coop, Inc",NY,"2,348.5","22,208","1,943",N,N,Y,N
2012,14138,City of Onida - (SD),SD,651,"6,658",403,N,N,Y,N
2012,14151,City of Opp - (AL),AL,"8,703","67,475","3,237",N,N,N,N
2012,14156,Ontonagon County R E A,MI,"5,523","25,329","4,871",N,Y,N,N
2012,14166,City of Orient - (IA),IA,290,"2,344",221,N,N,N,N
2012,14176,City of Orlando,OK,120,928,88,N,N,N,N
2012,14196,City of Ortonville - (MN),MN,"2,040","27,558","1,343",N,N,N,N
2012,14198,Price Municipal Corporation,UT,"6,505","76,515","5,091",N,N,N,N
2012,14214,City of Osborne - (KS),KS,"1,990","13,651","1,025",N,N,N,N
2012,14234,City of Ouzinkie - (AK),AK,202,782,98,N,N,N,N
2012,14261,Village of Orleans - (VT),VT,"1,869.5","12,999",582,N,N,N,N
2012,14267,"Otsego Electric Coop, Inc",NY,"5,938.8","49,354","4,581",N,N,Y,Y
2012,14276,City of Oxford - (KS),KS,925,"8,189",603,N,N,N,N
2012,14277,Village of Oxford - (NE),NE,776,"7,492",471,N,N,N,N
2012,14396,City of Palmetto - (GA),GA,"2,811","26,731","1,742",N,N,N,N
2012,14400,City of Palmyra - (MO),MO,"3,622.5","42,407","1,889",N,N,Y,N
2012,14433,City of Panora - (IA),IA,"1,333","14,813",950,N,N,N,N
2012,14435,Town of Paoli,IN,"3,958","40,043","1,895",N,N,N,N
2012,14443,Town of Paragonah,UT,187,"1,780",252,N,N,N,N
2012,14451,Village of Pardeeville - (WI),WI,"1,944.9","19,442","1,392",N,N,N,N
2012,14456,City of Paris - (MO),MO,"1,277","11,802",755,N,N,N,N
2012,14459,City of Paris - (KY),KY,"4,637","55,675","3,042",N,N,N,N
2012,14460,City of Paris - (AR),AR,"4,129","48,259","1,927",N,N,N,N
2012,14472,Borough of Park Ridge - (NJ),NJ,"9,582.6","67,382","3,793",N,Y,N,N
2012,14473,City of Paton - (IA),IA,141,"1,808",129,N,N,N,N
2012,14474,City of Park River - (ND),ND,"1,968","18,840",800,N,N,N,N
2012,14489,City of Parker - (SD),SD,"1,135","10,921",632,N,N,Y,N
2012,14512,Parowan City Corporation,UT,"1,190","15,941","1,473",N,N,N,N
2012,14543,Tohono O'Odham Utility Authority,AZ,"11,805","92,651","3,729",N,N,N,N
2012,14577,City of Paullina - (IA),IA,"1,099","9,798",672,N,N,Y,N
2012,14581,Village of Paw Paw - (MI),MI,"2,849","39,460","1,643",N,N,N,N
2012,14583,City of Pawnee - (OK),OK,"2,300","22,304","1,334",N,N,N,N
2012,14585,Town of Paxton - (MA),MA,"3,344","22,828","1,850",N,Y,N,N
2012,14633,Pedro Bay Village Council,AK,156,194,37,N,N,N,N
2012,14648,Borough of Pemberton,NJ,"1,606","7,039",826,N,N,N,N
2012,14650,Village of Pemberville - (OH),OH,"1,164","11,247",705,N,N,N,N
2012,14656,City of Pender - (NE),NE,"1,269.5","14,199",670,N,N,N,N
2012,14659,Town of Pendleton - (IN),IN,"7,026","66,657","2,684",N,N,N,N
2012,14700,Village of Penn Yan - (NY),NY,"3,727.5","84,459","3,040",N,N,N,N
2012,14771,PUD No 1 of Asotin County,WA,14,282,3,N,N,N,N
2012,14792,Borough of Perkasie,PA,"10,009","56,960","3,890",N,Y,N,N
2012,14806,City of Perry - (MO),MO,782.2,"9,098",471,N,N,N,N
2012,14829,City of Perry - (OK),OK,"6,442","67,759","3,316",N,N,N,N
2012,14832,Native Village of Perryville,AK,255,269,55,N,N,N,N
2012,14841,City of Peterson - (MN),MN,136.7,"1,444",149,N,N,N,N
2012,14945,Village of Philadelphia - (NY),NY,568,"10,945",693,N,N,N,N
2012,14954,Philippi Municipal Electric,WV,"3,197.9","36,289","1,693",N,N,N,N
2012,15022,City of Piedmont - (AL),AL,"4,012.1","37,062","2,139",N,N,N,N
2012,15041,City of Pierz - (MN),MN,853,"10,138",657,N,N,N,N
2012,15043,City of Piggott - (AR),AR,"4,970","39,827","2,199",N,N,N,N
2012,15046,Town of Pikeville - (NC),NC,"1,168","7,679",516,N,N,Y,N
2012,15050,Electrical Dist No5 Pinal County,AZ,"2,616.5","57,605",416,N,N,N,N
2012,15051,City of Pine Bluffs - (WY),WY,"1,088.4","11,513",679,N,N,N,N
2012,15058,Town of Pinetops - (NC),NC,"2,799","19,500",775,N,N,N,N
2012,15072,Village of Pioneer - (OH),OH,"3,286","39,913",817,N,N,N,N
2012,15075,City of Pioche - (NV),NV,645,"7,268",584,N,N,N,N
2012,15104,Borough of Pitcairn - (PA),PA,"1,958.5","10,998","1,795",N,N,N,N
2012,15116,Town of Pittsboro - (IN),IN,997,"9,981",737,N,N,N,N
2012,15132,City of Plainview - (NE),NE,"1,167","12,254",919,N,N,N,N
2012,15134,City of Plankinton - (SD),SD,671,"9,359",430,N,N,N,N
2012,15137,City of Plaquemine - (LA),LA,"8,943","94,933","4,490",N,N,N,N
2012,15180,City of Pocahontas - (IA),IA,"2,214","21,019","1,159",N,N,Y,N
2012,15201,City of Pomona - (KS),KS,794,"7,172",499,N,N,N,N
2012,15203,Village of Plymouth - (OH),OH,"1,202","11,807",842,N,N,N,N
2012,15246,City of Portland - (MI),MI,"3,821","37,029","2,517",N,N,N,N
2012,15294,City of Powell,WY,"5,704","51,175","3,087",N,Y,N,N
2012,15297,City of Plummer,ID,"2,096.8","32,436",995,N,N,Y,Y
2012,15327,Public Utility District No 1,WA,"3,393","41,084","2,400",N,N,N,N
2012,15336,City of Prescott - (KS),KS,212.3,"1,917",144,N,N,N,N
2012,15337,City of Prescott - (AR),AR,"7,300","84,580","1,784",N,N,N,N
2012,15346,Village of Polk - (NE),NE,387,"3,400",254,N,N,N,N
2012,15348,Preston Public Utilities Comm,MN,"1,178","12,829",874,N,N,Y,N
2012,15352,Village of Prague - (NE),NE,295,"2,668",197,N,N,N,N
2012,15371,Town of Princeton - (MA),MA,"2,861","14,482","1,530",N,N,N,N
2012,15377,City of Primghar - (IA),IA,683,"7,090",539,N,N,Y,N
2012,15385,City of Princeton - (WI),WI,"1,094","11,942",900,N,N,N,N
2012,15432,Prospect Corporation,OH,982,"9,163",738,N,N,N,N
2012,15433,Town of Prosperity - (SC),SC,"1,158","11,129",812,N,N,N,N
2012,15443,City of Providence - (KY),KY,"2,726","28,386","1,409",N,N,N,N
2012,15460,Proctor Public Utilities Comm,MN,"2,115","24,784","1,414",Y,N,N,N
2012,15515,City of Purcell - (OK),OK,"6,363","54,431","2,729",N,N,N,N
2012,15573,City of Quitman,GA,"5,199","49,080","2,343",N,N,N,N
2012,15665,City of Randall,MN,434,"5,160",352,Y,N,N,N
2012,15674,City of Randolph - (NE),NE,814.1,"8,221",591,N,N,N,N
2012,15698,Raton Public Service Company,NM,"7,627","46,424","4,707",N,Y,N,N
2012,15728,City of Rayne - (LA),LA,"7,186","76,355","3,974",N,N,N,N
2012,15751,City of Readlyn - (IA),IA,540,"4,563",377,N,N,Y,N
2012,15772,City of Red Bud - (IL),IL,"5,350","46,320","2,041",N,N,N,N
2012,15773,City of Red Cloud - (NE),NE,"1,054","10,631",709,N,N,N,N
2012,15778,Town of Red Springs - (NC),NC,"4,434","34,169","1,700",N,N,Y,N
2012,15862,City of Renwick - (IA),IA,516.4,"4,731",180,N,N,N,N
2012,15865,Village of Republic - (OH),OH,432,"3,458",314,N,N,N,N
2012,15923,City of Pond Creek - (OK),OK,601,"8,168",579,Y,Y,N,N
2012,15943,City of Rich Hill - (MO),MO,967,"9,785",803,N,N,N,N
2012,15981,City of Richland - (MO),MO,"1,555","17,774","1,072",N,N,N,N
2012,15982,Town of Richlands - (VA),VA,"5,305","62,587","2,583",N,N,N,N
2012,15983,Richland Electric Coop,WI,"7,731","48,268","3,739",Y,Y,Y,N
2012,15991,Village of Richmondville - (NY),NY,"1,127","16,530","1,247",N,N,N,N
2012,16022,Village of Reynolds - (NE),NE,58,733,52,N,N,N,N
2012,16062,Village of Ripley,OH,"1,754","16,255","1,066",N,N,N,N
2012,16068,City of Rising Sun - (IN),IN,"4,099","41,453","1,631",N,N,N,N
2012,16092,Village of Riverton - (IL),IL,"2,855","21,066","1,693",N,N,N,N
2012,16105,City of Riverdale - (ND),ND,288.3,"2,766",290,N,N,N,N
2012,16113,City of Robersonville - (NC),NC,"2,679","22,786","1,068",N,N,Y,N
2012,16135,City of Robinson - (KS),KS,126.7,"1,433",130,N,N,N,N
2012,16140,City of Robertsdale,AL,"7,437.6","71,312","2,985",N,N,N,N
2012,16175,City of Robstown,TX,"10,901","94,486","4,486",N,N,N,N
2012,16198,City of Rock Falls - (IL),IL,"7,139","77,601","5,352",N,N,N,N
2012,16211,City of Rockford- (IA),IA,737,"5,417",508,N,N,N,N
2012,16219,Town of Rockville - (IN),IN,"3,040.9","19,653","1,582",N,N,N,N
2012,16269,City of Roodhouse - (IL),IL,"1,383","11,074",968,N,N,N,N
2012,16273,Roosevelt Irrigation District,AZ,"2,751","38,440",224,N,N,Y,N
2012,16285,City of Roseau,MN,"3,916","40,255","1,306",N,N,Y,N
2012,16375,Borough of Royalton - (PA),PA,620,"4,464",571,N,N,N,N
2012,16377,Town of Rowley - (MA),MA,"6,596.3","41,832","2,873",N,N,N,N
2012,16427,City of Rushford - (MN),MN,"1,683","14,083",903,N,N,N,N
2012,16438,City of Russell - (MA),MA,705.6,"4,801",462,N,N,N,N
2012,16451,City of Rushmore - (MN),MN,225,"2,094",213,N,N,N,N
2012,16462,Town of Ruston - (WA),WA,506,"6,216",489,N,N,N,N
2012,16487,Town of Ryan - (OK),OK,619,"5,927",475,N,N,N,N
2012,16528,City of Sabula - (IA),IA,541,"3,494",454,N,N,N,N
2012,16538,City of Safford - (AZ),AZ,"8,602","68,361","4,021",N,Y,Y,N
2012,16557,Salem City Corporation - (UT),UT,"2,901","27,027","1,980",N,N,N,N
2012,16559,City of Salem - (MO),MO,"5,362.5","58,986","2,845",N,N,N,N
2012,16560,City of Salisbury,MO,"1,694","15,667","1,000",N,N,N,N
2012,16605,City of San Augustine - (TX),TX,"2,785","23,476","1,140",N,N,N,N
2012,16610,City of Scribner - (NE),NE,"1,085.3","9,843",516,N,N,N,N
2012,16637,City of Sandersville - (GA),GA,"9,588","91,264","2,814",N,N,N,N
2012,16647,City of Sanger,TX,"7,114","59,042","2,314",N,N,N,N
2012,16648,City of Santa Clara - (UT),UT,"3,205.9","35,800","2,100",N,N,N,N
2012,16667,City of Sargent - (NE),NE,589.5,"5,587",428,N,N,N,N
2012,16680,Village of Sauk City - (WI),WI,"3,443.4","32,702","1,874",N,N,N,Y
2012,16699,City of Seward,KS,86.3,940,42,N,N,N,N
2012,16765,City of Schulenburg - (TX),TX,"6,779","60,186","1,809",N,N,N,N
2012,16780,Borough of Schuylkill Haven - (PA),PA,"5,815","44,093","2,945",N,N,N,N
2012,16788,Town of Scotland Neck - (NC),NC,"3,204","27,056","1,501",N,N,Y,N
2012,16834,City of Scranton - (KS),KS,404,"4,017",332,N,N,N,N
2012,16845,Village of Shickley,NE,281,"3,177",209,N,N,N,N
2012,16853,Borough of St Clair - (PA),PA,"3,421.8","21,541","1,975",N,N,N,N
2012,16864,Seaside Heights Municipal Utility,NJ,"5,487","29,290","2,843",N,Y,N,N
2012,16873,City of Sebewaing - (MI),MI,"3,458.4","41,337","1,157",N,N,N,N
2012,16876,City of Savonburg - (KS),KS,50,450,60,N,N,N,N
2012,16914,Town of Selma - (NC),NC,"8,079","61,396","2,666",N,N,N,N
2012,16951,Seville Board of Public Affairs,OH,"6,581","82,322","1,804",N,N,N,N
2012,16959,City of Seymour - (MO),MO,"1,934","20,220",840,N,N,N,N
2012,16961,City of Seymour - (TX),TX,"4,171","26,714","1,600",N,N,N,N
2012,16988,City of Sharon Springs - (KS),KS,866,"7,528",568,N,N,N,N
2012,16992,City of Stanton - (IA),IA,614,"6,752",347,N,N,Y,N
2012,17004,Town of Sharpsburg - (NC),NC,"1,943","16,594","1,197",N,N,N,N
2012,17035,City of Shelbina,MO,"2,526.8","36,746","1,015",N,N,N,N
2012,17045,City of Sharon- (ND),ND,89,"1,156",72,N,N,N,N
2012,17046,City of Shelby - (IA),IA,579,"5,689",370,N,N,N,N
2012,17074,City of Shelly - (MN),MN,203,"1,166",125,N,N,N,N
2012,17079,Village of Sherburne - (NY),NY,"3,089","63,921","2,345",N,N,N,N
2012,17085,City of Sherrill - (NY),NY,"2,598","55,739","1,930",N,N,N,N
2012,17098,Village of Shiloh - (OH),OH,530.8,"6,209",294,N,N,N,N
2012,17101,City of Shiner - (TX),TX,"3,705","37,363","1,258",N,N,N,N
2012,17130,City of Shullsburg - (WI),WI,"1,037","10,859",754,N,N,N,N
2012,17186,Village of Silver Springs - (NY),NY,423.2,"6,062",431,N,N,N,N
2012,17280,Village of Skaneateles - (NY),NY,"1,602","30,467","1,506",N,N,N,N
2012,17286,Town of Skiatook - (OK),OK,"5,786","62,881","3,523",N,N,N,N
2012,17312,City of Slater,MO,"1,938.9","19,431","1,099",N,N,N,N
2012,17337,Borough of Smethport - (PA),PA,"1,686","13,094","1,066",N,N,N,N
2012,17453,City of Smithville - (TX),TX,"4,799","39,331","2,094",N,N,N,N
2012,17493,City of Soda Springs - (ID),ID,"1,981.9","27,168","1,784",N,N,N,N
2012,17497,City of Snyder - (NE),NE,679,"7,260",212,N,N,N,N
2012,17553,Town of South Coffeyville - (OK),OK,569,"6,896",469,N,N,N,N
2012,17571,Borough of South River - (NJ),NJ,"14,293","60,300","6,325",N,N,N,N
2012,17576,"South Side Electric, Inc",ID,"2,619","57,506","1,231",N,N,N,N
2012,17588,South Vienna Corporation,OH,463,"5,236",236,N,N,N,N
2012,17589,Town of South Whitley - (IN),IN,"1,735.5","18,696",920,N,N,N,N
2012,17593,"Southeast Electric Coop, Inc","MT, SD, WY","3,378","26,550","1,992",N,N,N,N
2012,17668,City of Southport - (NC),NC,"6,474.4","50,951","2,620",N,N,Y,N
2012,17727,Village of Spalding - (NE),NE,612,"7,645",383,N,N,N,N
2012,17754,City of Summerfield - (KS),KS,124.4,"1,467",104,N,N,N,N
2012,17787,City of Spencer,NE,491.1,"6,290",328,N,N,N,N
2012,17789,Village of Spencerport - (NY),NY,"2,861","64,638","2,748",N,N,N,N
2012,17790,Town of Spiceland - (IN),IN,916,"9,684",470,N,N,N,N
2012,17802,Town of Spiro - (OK),OK,"1,159","16,613",929,N,N,N,N
2012,17811,City of Spooner - (WI),WI,"3,219","32,406","1,901",N,N,N,Y
2012,17823,City of Spring Grove,MN,"1,381","13,130",806,N,N,N,N
2012,17824,Spring Valley Pub Utils Comm,MN,"1,855","19,245","1,337",N,N,N,N
2012,17827,Town of Springer - (NM),NM,584,"3,630",685,N,N,N,N
2012,17834,City of Springfield - (CO),CO,"1,626","11,232","1,066",N,N,N,N
2012,17836,Springfield Public Utils Comm - (MN),MN,"2,766","23,427","1,222",N,N,N,N
2012,17838,"Spoon River Electric Coop, Inc",IL,"9,320","69,573","4,909",N,N,N,N
2012,17844,Spring City Corporation,UT,405.7,"3,647",564,N,N,N,N
2012,17846,Village of Springville,NY,"2,548.9","60,580","2,594",N,N,N,N
2012,17862,City of St Charles - (MN),MN,"3,028","21,005","1,805",N,N,N,N
2012,17865,City of St Clairsville - (OH),OH,"4,858","50,008","2,944",N,N,N,N
2012,17872,City of St Francis - (KS),KS,"1,429.1","11,027",986,N,N,N,N
2012,17877,City of St James - (MO),MO,"5,127","57,900","1,978",N,N,N,N
2012,17879,City of St. John - (KS),KS,"1,172","10,603",816,N,N,N,N
2012,17886,City of St Louis - (MI),MI,"4,370","39,279","1,954",N,N,N,N
2012,17889,City of St Martinville,LA,"5,399.6","54,935","2,833",N,N,N,N
2012,17894,City of St Marys - (KS),KS,"2,029","18,710","1,078",N,N,N,N
2012,17898,City of Saint Paul,AK,"2,259.7","3,885",235,N,N,N,N
2012,17918,City of St Robert - (MO),MO,"6,508","61,516","2,670",N,N,N,N
2012,17924,City of Stafford - (KS),KS,884,"8,049",724,N,N,N,N
2012,17946,City of Stanberry,MO,"1,078.6","8,745",681,N,N,N,N
2012,17981,Town of Stantonsburg - (NC),NC,"2,378","20,247","1,174",N,N,N,N
2012,18014,City of State Center - (IA),IA,"1,843","13,675",965,N,N,Y,N
2012,18045,City of Steelville,MO,"2,161","20,295",819,N,N,N,N
2012,18063,City of Stephen - (MN),MN,909.4,"8,395",399,N,N,N,N
2012,18074,City of Stephenson - (MI),MI,701.3,"6,050",466,N,N,N,N
2012,18086,City of Sterling - (KS),KS,"2,417.3","19,738","1,156",N,N,N,N
2012,18129,City of Stratton - (NE),NE,406.2,"4,101",281,N,N,N,N
2012,18137,City of Stockton - (KS),KS,"1,980","13,702",940,N,N,N,N
2012,18200,Village of Stratford - (WI),WI,"1,705","17,317",846,N,N,N,N
2012,18201,City of Stratford - (IA),IA,573.2,"4,600",409,N,N,N,N
2012,18204,City of Strawberry Point,IA,"1,087","8,084",722,N,N,Y,N
2012,18217,City of Stromsburg - (NE),NE,"1,093","10,473",709,N,N,N,N
2012,18224,City of Stroud - (OK),OK,"3,317.7","32,011","1,465",N,N,N,N
2012,18230,City of Stuart - (NE),NE,606,"5,836",388,N,N,N,N
2012,18231,City of Stuart - (IA),IA,"1,658","13,645",884,Y,N,N,N
2012,18250,Town of Straughn - (IN),IN,149.3,"1,711",155,N,N,N,N
2012,18277,City of Sullivan - (IL),IL,"5,723","66,047","2,411",N,N,N,N
2012,18282,City of Sumas,WA,"1,812","29,499",690,N,N,N,N
2012,18284,Borough of Summerhill - (PA),PA,349,"2,953",302,N,N,N,N
2012,18301,City of Sumner - (IA),IA,"1,654","16,415","1,236",N,N,Y,Y
2012,18354,City of Sutton - (NE),NE,"1,683.3","15,932",894,N,N,N,N
2012,18368,Swans Island Electric Coop Inc,ME,636,"2,223",590,N,N,N,N
2012,18393,Village of Sycamore,OH,714,"5,984",524,N,N,N,N
2012,18403,City of Sylvester - (GA),GA,"8,870","85,161","2,729",N,N,N,N
2012,18428,Village of Talmage - (NE),NE,214.6,"1,916",150,N,N,N,N
2012,18456,Borough of Tarentum - (PA),PA,"4,917","34,906","2,380",N,N,N,N
2012,18474,Tanana Power Co Inc,AK,545,"1,076",165,N,N,N,N
2012,18480,Tatitlek Electric Utility,AK,311,527,84,N,Y,Y,Y
2012,18524,Tecumseh Utility Authority,OK,"4,033.8","34,150","2,324",N,N,N,N
2012,18541,City of Tenakee Springs - (AK),AK,270.6,420,161,N,N,N,N
2012,18546,Town of Templeton - (MA),MA,"7,647.7","59,558","3,504",N,Y,N,Y
2012,18805,Town of Thatcher- (AZ),AZ,"2,350","23,800","1,333",N,N,Y,N
2012,18806,City of Thayer - (MO),MO,"1,757","15,687","1,063",N,N,N,N
2012,18813,Village of Theresa,NY,469.2,"6,988",475,N,N,N,N
2012,18887,City of Thorntown - (IN),IN,"1,200","13,151",880,N,N,N,N
2012,18901,Thurmont Municipal Light Co,MD,"7,060.7","77,112","2,837",N,Y,N,N
2012,18933,City of Timpson - (TX),TX,"1,530","14,347",704,N,N,N,N
2012,18944,Village of Tontogany - (OH),OH,403,"4,608",239,N,N,N,N
2012,18945,City of Toronto - (KS),KS,258,"1,750",237,N,N,N,N
2012,18954,City of Trenton - (NE),NE,622,"5,364",419,N,N,N,N
2012,18959,City of Troy - (KS),KS,907,"7,478",582,N,N,N,N
2012,18963,"Inside Passage Elec Coop, Inc",AK,"5,986","10,186","1,315",N,N,N,N
2012,19016,Tonopah Irrigation District,AZ,"1,458","24,476",40,N,N,N,N
2012,19025,City of Tonkawa,OK,"4,816.8","40,580","1,502",Y,N,N,N
2012,19062,City of Traer - (IA),IA,"1,772","14,386","1,108",N,N,Y,N
2012,19114,Village of Trempealeau,WI,"1,686","13,947","1,231",N,Y,N,N
2012,19131,Trinity Public Utilities Dist,CA,"7,290","97,830","7,236",N,Y,N,N
2012,19174,Tuolumne County Pub Power Agny,CA,"1,606.4","24,595",30,N,N,N,N
2012,19176,"Tricounty Rural Elec Coop, Inc",OH,"7,977","69,842","4,364",N,N,N,N
2012,19204,City of Trinidad - (CO),CO,"7,917","47,377","3,804",N,N,N,N
2012,19227,City of Troy - (IN),IN,"1,225.5","10,715",316,N,N,N,N
2012,19236,City of Troy - (MT),MT,"1,068","18,538",976,N,N,N,N
2012,19237,Truman Public Utilities Comm,MN,"1,778.8","11,612",640,N,N,Y,N
2012,19246,City of Truth or Consequences - (NM),NM,"4,562","44,408","4,098",N,N,N,N
2012,19264,City of Tulia,TX,"2,807","28,864","2,233",N,N,N,N
2012,19267,Tuntutuliak Comm Services Assn,AK,563,866,123,N,N,N,N
2012,19274,Village of Tupper Lake - (NY),NY,"4,035","69,730","3,381",N,N,N,N
2012,19321,City of Two Harbors- (MN),MN,"3,159","29,800","1,878",N,N,N,N
2012,19332,City of Tyler - (MN),MN,985.7,"12,610",751,N,N,N,N
2012,19333,City of Tyndall - (SD),SD,973,"12,671",629,N,N,N,N
2012,19344,City of Udall,KS,784,"7,864",388,N,N,N,N
2012,19432,Village of Union City - (MI),MI,"2,032","16,221","1,434",N,N,N,N
2012,19474,City of Unionville,MO,"2,001","18,466","1,196",N,N,N,N
2012,19702,Van Buren Light & Power Dist,ME,"1,653","13,174","1,448",N,N,N,N
2012,19716,City of Vanceburg,KY,"6,722","60,863","2,653",N,N,N,N
2012,19719,City of Yale,OK,"1,109","11,037",668,N,N,N,N
2012,19722,City of Vandalia - (MO),MO,"2,349","17,483","1,473",N,N,N,N
2012,19771,Town of Veedersburg - (IN),IN,"4,556","52,738","1,245",N,N,N,N
2012,19805,Village of Versailles,OH,"5,662","60,332","1,820",N,N,N,N
2012,19828,Town of Vidalia,LA,"7,766","90,823","2,799",N,N,N,N
2012,19843,City of Villisca - (IA),IA,971,"10,906",797,Y,N,N,N
2012,19866,Town of Vinton - (LA),LA,"2,981.5","31,698","1,652",N,N,N,N
2012,19867,Village of Viola,WI,500,"4,498",409,N,N,N,N
2012,19952,City of Waelder - (TX),TX,"2,892","21,957",543,N,N,N,N
2012,19975,City of Wakefield - (MI),MI,"1,058","12,355","1,210",N,N,N,N
2012,19978,Town of Wakefield - (VA),VA,"1,100","11,899",517,N,N,N,N
2012,20021,Town of Walkerton - (IN),IN,"3,248","33,856","1,373",N,N,N,N
2012,20025,City of Wall Lake - (IA),IA,778.2,"9,408",553,N,N,N,N
2012,20061,Walters Public Works Authority,OK,"2,202","20,836","1,622",N,N,N,N
2012,20063,Village of Walthill,NE,455,"4,884",282,N,N,N,N
2012,20070,Borough of Wampum,PA,518,"4,057",408,N,N,N,N
2012,20071,Town of Walstonburg,NC,248,"1,649",125,N,N,N,N
2012,20110,City of Warren - (MN),MN,"1,745","15,227",933,N,N,Y,N
2012,20111,Warren County Rural E M C,IN,"11,637","91,943","4,731",N,Y,N,N
2012,20122,Town of Warren - (IN),IN,"2,154","17,839",823,N,N,N,N
2012,20141,City of Washington - (KS),KS,"1,752.6","12,154",760,N,N,N,N
2012,20153,"Washington Island El Coop, Inc",WI,"1,433","8,629","1,074",N,N,N,N
2012,20180,City of Waterloo - (IL),IL,"9,686","84,394","4,594",N,N,N,N
2012,20189,City of Waterville,KS,637,"5,071",398,N,N,N,N
2012,20192,City of Wathena - (KS),KS,"1,018","8,181",647,N,N,N,N
2012,20193,Village of Watkins Glen - (NY),NY,"2,569","57,979","1,334",N,N,N,N
2012,20196,City of Watonga - (OK),OK,"2,382","27,263","1,567",N,N,N,N
2012,20206,Borough of Watsontown - (PA),PA,"2,115","12,341","1,074",N,N,N,N
2012,20209,City of Wauchula,FL,"7,483","58,911","2,753",N,N,N,N
2012,20212,Village of Wauneta,NE,779,"7,205",436,N,N,Y,N
2012,20223,Village of Waynesfield,OH,756,"7,583",505,N,N,N,N
2012,20224,City of Waynesville - (MO),MO,"4,611","49,024","2,226",N,N,N,N
2012,20225,Town of Waynesville,NC,"7,721","84,482","3,019",N,N,N,N
2012,20226,City of Waynetown,IN,532.8,"5,403",517,N,N,N,N
2012,20227,City of Waynoka - (OK),OK,"1,007","11,453",888,N,N,N,N
2012,20232,Borough of Weatherly - (PA),PA,"2,624","20,043","1,174",N,N,N,N
2012,20297,City of Weiser - (ID),ID,"2,913","49,236","2,733",N,N,N,N
2012,20313,Village of Wellington - (OH),OH,"7,200","74,000","2,590",N,N,N,N
2012,20326,Town of West Boylston - (MA),MA,"7,348","56,441","3,509",N,Y,N,N
2012,20331,City of Weimar - (TX),TX,"3,612","32,163","1,186",N,N,N,N
2012,20337,Village of Wellsville,NY,"2,794","63,130","2,555",N,N,N,N
2012,20343,Town of Welsh - (LA),LA,"2,149","35,409","1,729",N,N,N,N
2012,20359,City of Wessington Springs,SD,"1,076","10,944",783,N,N,N,N
2012,20364,City of West Bend,IA,"1,240","15,922",610,N,N,N,N
2012,20379,Town of Westfield,IA,85,773,66,N,N,N,N
2012,20385,West Oregon Electric Coop Inc,OR,"8,963","68,195","4,251",N,Y,N,N
2012,20393,City of West Point - (GA),GA,"5,623.3","48,348","1,584",N,N,N,N
2012,20396,West Point Utility System,IA,"1,912","13,751",734,N,N,N,N
2012,20430,City of Westbrook,MN,709,"7,400",490,N,N,N,N
2012,20466,City of Whalan - (MN),MN,37,348,36,N,N,N,N
2012,20471,Village of Wharton - (OH),OH,219.2,"2,472",174,N,N,N,N
2012,20480,Village of Westfield,NY,"3,584.3","77,904","3,412",N,N,N,N
2012,20490,City of Westminster - (SC),SC,"3,054","27,306","1,565",N,N,N,N
2012,20502,City of Wetumka,OK,"1,190.9","8,846",626,N,N,N,N
2012,20506,"Wheatland Rural Elec Assn, Inc",WY,"11,918.1","109,494","3,707",N,N,N,N
2012,20512,Town of Wheatland,WY,"3,593","33,764","2,012",N,N,N,N
2012,20534,City of Whigham - (GA),GA,868,"6,115",295,N,N,N,N
2012,20535,City of White Mountain - (AK),AK,436,703,100,N,N,N,N
2012,20588,City of Whitesboro,TX,"3,605","31,487","1,972",N,N,N,N
2012,20604,City of Whittemore,IA,489,"4,990",321,N,N,N,N
