Data Year,Utility Number,Utility Name,State,County
2012,13799,Prairie Land Electric Coop Inc,KS,Graham
2012,13799,Prairie Land Electric Coop Inc,KS,Jewell
2012,13799,Prairie Land Electric Coop Inc,KS,Mitchell
2012,13799,Prairie Land Electric Coop Inc,KS,Norton
2012,13799,Prairie Land Electric Coop Inc,KS,Osborne
2012,13799,Prairie Land Electric Coop Inc,KS,Phillips
2012,13799,Prairie Land Electric Coop Inc,KS,Rawlins
2012,13799,Prairie Land Electric Coop Inc,KS,Republic
2012,13799,Prairie Land Electric Coop Inc,KS,Rooks
2012,13799,Prairie Land Electric Coop Inc,KS,Sheridan
2012,13799,Prairie Land Electric Coop Inc,KS,Sherman
2012,13799,Prairie Land Electric Coop Inc,KS,Smith
2012,13799,Prairie Land Electric Coop Inc,KS,Thomas
2012,13799,Prairie Land Electric Coop Inc,KS,Washington
2012,13805,Northwest Rural Pub Pwr Dist,NE,Box Butte
2012,13805,Northwest Rural Pub Pwr Dist,NE,Cherry
2012,13805,Northwest Rural Pub Pwr Dist,NE,Dawes
2012,13805,Northwest Rural Pub Pwr Dist,NE,Sheridan
2012,13805,Northwest Rural Pub Pwr Dist,NE,Sioux
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Beaver
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Dewey
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Ellis
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Harper
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Major
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Woods
2012,13807,Northwestern Electric Coop Inc - (OK),OK,Woodward
2012,13809,NorthWestern Energy - (SD),SD,Aurora
2012,13809,NorthWestern Energy - (SD),SD,Beadle
2012,13809,NorthWestern Energy - (SD),SD,Bon Homme
2012,13809,NorthWestern Energy - (SD),SD,Brown
2012,13809,NorthWestern Energy - (SD),SD,Brule
2012,13809,NorthWestern Energy - (SD),SD,Charles Mix
2012,13809,NorthWestern Energy - (SD),SD,Clark
2012,13809,NorthWestern Energy - (SD),SD,Codington
2012,13809,NorthWestern Energy - (SD),SD,Davison
2012,13809,NorthWestern Energy - (SD),SD,Day
2012,13809,NorthWestern Energy - (SD),SD,Deuel
2012,13809,NorthWestern Energy - (SD),SD,Douglas
2012,13809,NorthWestern Energy - (SD),SD,Edmunds
2012,13809,NorthWestern Energy - (SD),SD,Faulk
2012,13809,NorthWestern Energy - (SD),SD,Hamlin
2012,13809,NorthWestern Energy - (SD),SD,Hand
2012,13809,NorthWestern Energy - (SD),SD,Hanson
2012,13809,NorthWestern Energy - (SD),SD,Hughes
2012,13809,NorthWestern Energy - (SD),SD,Hutchinson
2012,13809,NorthWestern Energy - (SD),SD,Hyde
2012,13809,NorthWestern Energy - (SD),SD,Jerauld
2012,13809,NorthWestern Energy - (SD),SD,Kingsbury
2012,13809,NorthWestern Energy - (SD),SD,Marshall
2012,13809,NorthWestern Energy - (SD),SD,Sanborn
2012,13809,NorthWestern Energy - (SD),SD,Spink
2012,13809,NorthWestern Energy - (SD),SD,Turner
2012,13809,NorthWestern Energy - (SD),SD,Yankton
2012,13815,Northwestern Wisconsin Elec Co,MN,Pine
2012,13815,Northwestern Wisconsin Elec Co,WI,Burnett
2012,13815,Northwestern Wisconsin Elec Co,WI,Polk
2012,13816,City of Northwood - (ND),ND,Grand Forks
2012,13819,City of Norton,KS,Norton
2012,13825,Norwalk Third Taxing District,CT,Fairfield
2012,13826,City of Norway,MI,Dickinson
2012,13830,Nueces Electric Cooperative,TX,Brooks
2012,13830,Nueces Electric Cooperative,TX,Duval
2012,13830,Nueces Electric Cooperative,TX,Jim Wells
2012,13830,Nueces Electric Cooperative,TX,Kenedy
2012,13830,Nueces Electric Cooperative,TX,Kleberg
2012,13830,Nueces Electric Cooperative,TX,Live Oak
2012,13830,Nueces Electric Cooperative,TX,McMullen
2012,13830,Nueces Electric Cooperative,TX,Nueces
2012,13831,City of Norwich - (CT),CT,New London
2012,13838,"Northfork Electric Coop, Inc",OK,Beckham
2012,13838,"Northfork Electric Coop, Inc",OK,Custer
2012,13838,"Northfork Electric Coop, Inc",OK,Dewey
2012,13838,"Northfork Electric Coop, Inc",OK,Greer
2012,13838,"Northfork Electric Coop, Inc",OK,Harmon
2012,13838,"Northfork Electric Coop, Inc",OK,Roger Mills
2012,13838,"Northfork Electric Coop, Inc",OK,Washita
2012,13839,City of Norwood - (MA),MA,Norfolk
2012,13853,Oahe Electric Coop Inc,SD,Hughes
2012,13853,Oahe Electric Coop Inc,SD,Sully
2012,13870,"Nushagak Electric Coop, Inc",AK,Dillingham
2012,13931,Town of Oak City - (NC),NC,Martin
2012,13932,Village of Oak Harbor - (OH),OH,Ottawa
2012,13933,City of Oak Ridge,TN,Anderson
2012,13934,Ocmulgee Electric Member Corp,GA,Bleckley
2012,13934,Ocmulgee Electric Member Corp,GA,Dodge
2012,13934,Ocmulgee Electric Member Corp,GA,Laurens
2012,13934,Ocmulgee Electric Member Corp,GA,Pulaski
2012,13934,Ocmulgee Electric Member Corp,GA,Telfair
2012,13936,Oakdale Electric Coop,WI,Jackson
2012,13936,Oakdale Electric Coop,WI,Juneau
2012,13936,Oakdale Electric Coop,WI,Monroe
2012,13936,Oakdale Electric Coop,WI,Sauk
2012,13936,Oakdale Electric Coop,WI,Wood
2012,13948,City of Oberlin - (KS),KS,Decatur
2012,13949,City of Oberlin - (OH),OH,Lorain
2012,13950,Village of Obetz,OH,Franklin
2012,13955,City of Ocala,FL,Marion
2012,13961,Ocotillo Water Conserv. Dist.,AZ,Maricopa
2012,13962,Oconee Electric Member Corp,GA,Baldwin
2012,13962,Oconee Electric Member Corp,GA,Bibb
2012,13962,Oconee Electric Member Corp,GA,Bleckley
2012,13962,Oconee Electric Member Corp,GA,Dodge
2012,13962,Oconee Electric Member Corp,GA,Laurens
2012,13962,Oconee Electric Member Corp,GA,Twiggs
2012,13962,Oconee Electric Member Corp,GA,Wilkinson
2012,13963,Oconomowoc Utilities,WI,Waukesha
2012,13964,Oconto Electric Cooperative,WI,Marinette
2012,13964,Oconto Electric Cooperative,WI,Menominee
2012,13964,Oconto Electric Cooperative,WI,Oconto
2012,13964,Oconto Electric Cooperative,WI,Shawano
2012,13965,Oconto Falls Water & Light Comm,WI,Oconto
2012,13966,City of Olustee,OK,Jackson
2012,13971,City of Odessa - (MO),MO,Lafayette
2012,13990,City of Ogden - (IA),IA,Boone
2012,13993,City of Oglesby - (IL),IL,La Salle
2012,13997,Village of Ohio City,OH,Van Wert
2012,13998,Ohio Edison Co,OH,Ashland
2012,13998,Ohio Edison Co,OH,Ashtabula
2012,13998,Ohio Edison Co,OH,Carroll
2012,13998,Ohio Edison Co,OH,Champaign
2012,13998,Ohio Edison Co,OH,Clark
2012,13998,Ohio Edison Co,OH,Columbiana
2012,13998,Ohio Edison Co,OH,Crawford
2012,13998,Ohio Edison Co,OH,Cuyahoga
2012,13998,Ohio Edison Co,OH,Delaware
2012,13998,Ohio Edison Co,OH,Erie
2012,13998,Ohio Edison Co,OH,Fayette
2012,13998,Ohio Edison Co,OH,Franklin
2012,13998,Ohio Edison Co,OH,Geauga
2012,13998,Ohio Edison Co,OH,Greene
2012,13998,Ohio Edison Co,OH,Holmes
2012,13998,Ohio Edison Co,OH,Huron
2012,13998,Ohio Edison Co,OH,Jefferson
2012,13998,Ohio Edison Co,OH,Knox
2012,13998,Ohio Edison Co,OH,Lake
2012,13998,Ohio Edison Co,OH,Lorain
2012,13998,Ohio Edison Co,OH,Madison
2012,13998,Ohio Edison Co,OH,Mahoning
2012,13998,Ohio Edison Co,OH,Marion
2012,13998,Ohio Edison Co,OH,Medina
2012,13998,Ohio Edison Co,OH,Morrow
2012,13998,Ohio Edison Co,OH,Ottawa
2012,13998,Ohio Edison Co,OH,Portage
2012,13998,Ohio Edison Co,OH,Richland
2012,13998,Ohio Edison Co,OH,Sandusky
2012,13998,Ohio Edison Co,OH,Seneca
2012,13998,Ohio Edison Co,OH,Stark
2012,13998,Ohio Edison Co,OH,Summit
2012,13998,Ohio Edison Co,OH,Trumbull
2012,13998,Ohio Edison Co,OH,Tuscarawas
2012,13998,Ohio Edison Co,OH,Union
2012,13998,Ohio Edison Co,OH,Wayne
2012,13998,Ohio Edison Co,OH,Wyandot
2012,14006,Ohio Power Co,OH,Adams
2012,14006,Ohio Power Co,OH,Allen
2012,14006,Ohio Power Co,OH,Ashland
2012,14006,Ohio Power Co,OH,Athens
2012,14006,Ohio Power Co,OH,Auglaize
2012,14006,Ohio Power Co,OH,Belmont
2012,14006,Ohio Power Co,OH,Brown
2012,14006,Ohio Power Co,OH,Carroll
2012,14006,Ohio Power Co,OH,Columbiana
2012,14006,Ohio Power Co,OH,Coshocton
2012,14006,Ohio Power Co,OH,Crawford
2012,14006,Ohio Power Co,OH,Darke
2012,14006,Ohio Power Co,OH,Defiance
2012,14006,Ohio Power Co,OH,Delaware
2012,14006,Ohio Power Co,OH,Fairfield
2012,14006,Ohio Power Co,OH,Fayette
2012,14006,Ohio Power Co,OH,Franklin
2012,14006,Ohio Power Co,OH,Gallia
2012,14006,Ohio Power Co,OH,Guernsey
2012,14006,Ohio Power Co,OH,Hancock
2012,14006,Ohio Power Co,OH,Hardin
2012,14006,Ohio Power Co,OH,Harrison
2012,14006,Ohio Power Co,OH,Henry
2012,14006,Ohio Power Co,OH,Highland
2012,14006,Ohio Power Co,OH,Hocking
2012,14006,Ohio Power Co,OH,Holmes
2012,14006,Ohio Power Co,OH,Huron
2012,14006,Ohio Power Co,OH,Jackson
2012,14006,Ohio Power Co,OH,Jefferson
2012,14006,Ohio Power Co,OH,Knox
2012,14006,Ohio Power Co,OH,Lawrence
2012,14006,Ohio Power Co,OH,Licking
2012,14006,Ohio Power Co,OH,Logan
2012,14006,Ohio Power Co,OH,Madison
2012,14006,Ohio Power Co,OH,Marion
2012,14006,Ohio Power Co,OH,Meigs
2012,14006,Ohio Power Co,OH,Monroe
2012,14006,Ohio Power Co,OH,Morgan
2012,14006,Ohio Power Co,OH,Morrow
2012,14006,Ohio Power Co,OH,Muskingum
2012,14006,Ohio Power Co,OH,Noble
2012,14006,Ohio Power Co,OH,Paulding
2012,14006,Ohio Power Co,OH,Perry
2012,14006,Ohio Power Co,OH,Pickaway
2012,14006,Ohio Power Co,OH,Pike
2012,14006,Ohio Power Co,OH,Putnam
2012,14006,Ohio Power Co,OH,Richland
2012,14006,Ohio Power Co,OH,Ross
2012,14006,Ohio Power Co,OH,Sandusky
2012,14006,Ohio Power Co,OH,Scioto
2012,14006,Ohio Power Co,OH,Seneca
2012,14006,Ohio Power Co,OH,Stark
2012,14006,Ohio Power Co,OH,Summit
2012,14006,Ohio Power Co,OH,Tuscarawas
2012,14006,Ohio Power Co,OH,Union
2012,14006,Ohio Power Co,OH,Van Wert
2012,14006,Ohio Power Co,OH,Vinton
2012,14006,Ohio Power Co,OH,Washington
2012,14006,Ohio Power Co,OH,Wayne
2012,14006,Ohio Power Co,OH,Wood
2012,14006,Ohio Power Co,OH,Wyandot
2012,14012,"Ohop Mutual Light Company, Inc",WA,Pierce
2012,14022,Town of Oak City - (UT),UT,Millard
2012,14054,Town of Oak Creek - (CO),CO,Routt
2012,14055,PUD No 1 of Okanogan County,WA,Okanogan
2012,14057,Okeene Public Works Authority,OK,Blaine
2012,14062,Oklahoma Electric Coop Inc,OK,Caddo
2012,14062,Oklahoma Electric Coop Inc,OK,Canadian
2012,14062,Oklahoma Electric Coop Inc,OK,Cleveland
2012,14062,Oklahoma Electric Coop Inc,OK,Grady
2012,14062,Oklahoma Electric Coop Inc,OK,McClain
2012,14062,Oklahoma Electric Coop Inc,OK,Oklahoma
2012,14062,Oklahoma Electric Coop Inc,OK,Pottawatomie
2012,14063,Oklahoma Gas & Electric Co,AR,Crawford
2012,14063,Oklahoma Gas & Electric Co,AR,Franklin
2012,14063,Oklahoma Gas & Electric Co,AR,Johnson
2012,14063,Oklahoma Gas & Electric Co,AR,Logan
2012,14063,Oklahoma Gas & Electric Co,AR,Sebastian
2012,14063,Oklahoma Gas & Electric Co,AR,Washington
2012,14063,Oklahoma Gas & Electric Co,OK,Alfalfa
2012,14063,Oklahoma Gas & Electric Co,OK,Blaine
2012,14063,Oklahoma Gas & Electric Co,OK,Bryan
2012,14063,Oklahoma Gas & Electric Co,OK,Canadian
2012,14063,Oklahoma Gas & Electric Co,OK,Carter
2012,14063,Oklahoma Gas & Electric Co,OK,Cherokee
2012,14063,Oklahoma Gas & Electric Co,OK,Cleveland
2012,14063,Oklahoma Gas & Electric Co,OK,Coal
2012,14063,Oklahoma Gas & Electric Co,OK,Creek
2012,14063,Oklahoma Gas & Electric Co,OK,Dewey
2012,14063,Oklahoma Gas & Electric Co,OK,Ellis
2012,14063,Oklahoma Gas & Electric Co,OK,Garfield
2012,14063,Oklahoma Gas & Electric Co,OK,Garvin
2012,14063,Oklahoma Gas & Electric Co,OK,Grant
2012,14063,Oklahoma Gas & Electric Co,OK,Haskell
2012,14063,Oklahoma Gas & Electric Co,OK,Hughes
2012,14063,Oklahoma Gas & Electric Co,OK,Jefferson
2012,14063,Oklahoma Gas & Electric Co,OK,Johnston
2012,14063,Oklahoma Gas & Electric Co,OK,Kay
2012,14063,Oklahoma Gas & Electric Co,OK,Kingfisher
2012,14063,Oklahoma Gas & Electric Co,OK,Le Flore
2012,14063,Oklahoma Gas & Electric Co,OK,Lincoln
2012,14063,Oklahoma Gas & Electric Co,OK,Logan
2012,14063,Oklahoma Gas & Electric Co,OK,Love
2012,14063,Oklahoma Gas & Electric Co,OK,Major
2012,14063,Oklahoma Gas & Electric Co,OK,Marshall
2012,14063,Oklahoma Gas & Electric Co,OK,McClain
2012,14063,Oklahoma Gas & Electric Co,OK,Mcintosh
2012,14063,Oklahoma Gas & Electric Co,OK,Murray
2012,14063,Oklahoma Gas & Electric Co,OK,Muskogee
2012,14063,Oklahoma Gas & Electric Co,OK,Noble
2012,14063,Oklahoma Gas & Electric Co,OK,Okfuskee
2012,14063,Oklahoma Gas & Electric Co,OK,Oklahoma
2012,14063,Oklahoma Gas & Electric Co,OK,Okmulgee
2012,14063,Oklahoma Gas & Electric Co,OK,Osage
2012,14063,Oklahoma Gas & Electric Co,OK,Pawnee
2012,14063,Oklahoma Gas & Electric Co,OK,Payne
2012,14063,Oklahoma Gas & Electric Co,OK,Pontotoc
2012,14063,Oklahoma Gas & Electric Co,OK,Pottawatomie
2012,14063,Oklahoma Gas & Electric Co,OK,Seminole
2012,14063,Oklahoma Gas & Electric Co,OK,Sequoyah
2012,14063,Oklahoma Gas & Electric Co,OK,Stephens
2012,14063,Oklahoma Gas & Electric Co,OK,Tulsa
2012,14063,Oklahoma Gas & Electric Co,OK,Wagoner
2012,14063,Oklahoma Gas & Electric Co,OK,Woods
2012,14063,Oklahoma Gas & Electric Co,OK,Woodward
2012,14074,"Okanogan County Elec Coop, Inc",WA,Okanogan
2012,14078,City of Okolona,MS,Chickasaw
2012,14103,City of Olive Hill - (KY),KY,Carter
2012,14107,City of Olivia - (MN),MN,Renville
2012,14109,"Oregon Trail El Cons Coop, Inc",OR,Baker
2012,14109,"Oregon Trail El Cons Coop, Inc",OR,Grant
2012,14109,"Oregon Trail El Cons Coop, Inc",OR,Harney
2012,14109,"Oregon Trail El Cons Coop, Inc",OR,Union
2012,14124,Borough of Olyphant - (PA),PA,Lackawanna
2012,14125,"Oneida-Madison Elec Coop, Inc",NY,Madison
2012,14125,"Oneida-Madison Elec Coop, Inc",NY,Oneida
2012,14127,Omaha Public Power District,IA,Pottawattamie
2012,14127,Omaha Public Power District,NE,Burt
2012,14127,Omaha Public Power District,NE,Cass
2012,14127,Omaha Public Power District,NE,Colfax
2012,14127,Omaha Public Power District,NE,Dodge
2012,14127,Omaha Public Power District,NE,Douglas
2012,14127,Omaha Public Power District,NE,Johnson
2012,14127,Omaha Public Power District,NE,Lancaster
2012,14127,Omaha Public Power District,NE,Nemaha
2012,14127,Omaha Public Power District,NE,Otoe
2012,14127,Omaha Public Power District,NE,Pawnee
2012,14127,Omaha Public Power District,NE,Richardson
2012,14127,Omaha Public Power District,NE,Sarpy
2012,14127,Omaha Public Power District,NE,Saunders
2012,14127,Omaha Public Power District,NE,Washington
2012,14132,City of Onawa - (IA),IA,Monona
2012,14138,City of Onida - (SD),SD,Sully
2012,14146,City of Opelika - (AL),AL,Lee
2012,14151,City of Opp - (AL),AL,Covington
2012,14154,Orange & Rockland Utils Inc,NY,Orange
2012,14154,Orange & Rockland Utils Inc,NY,Rockland
2012,14154,Orange & Rockland Utils Inc,NY,Sullivan
2012,14156,Ontonagon County R E A,MI,Baraga
2012,14156,Ontonagon County R E A,MI,Gogebic
2012,14156,Ontonagon County R E A,MI,Houghton
2012,14156,Ontonagon County R E A,MI,Keweenaw
2012,14156,Ontonagon County R E A,MI,Ontonagon
2012,14159,City of Orange City - (IA),IA,Sioux
2012,14160,Orange County Rural E M C,IN,Crawford
2012,14160,Orange County Rural E M C,IN,Lawrence
2012,14160,Orange County Rural E M C,IN,Martin
2012,14160,Orange County Rural E M C,IN,Orange
2012,14160,Orange County Rural E M C,IN,Washington
2012,14164,City of Orangeburg - (SC),SC,Orangeburg
2012,14166,City of Orient - (IA),IA,Adair
2012,14170,Orcas Power & Light Coop,WA,San Juan
2012,14172,City of Ord - (NE),NE,Valley
2012,14175,"Tri-County Electric Coop, Inc",SC,Calhoun
2012,14175,"Tri-County Electric Coop, Inc",SC,Kershaw
2012,14175,"Tri-County Electric Coop, Inc",SC,Lexington
2012,14175,"Tri-County Electric Coop, Inc",SC,Orangeburg
2012,14175,"Tri-County Electric Coop, Inc",SC,Richland
2012,14175,"Tri-County Electric Coop, Inc",SC,Sumter
2012,14176,City of Orlando,OK,Logan
2012,14178,"P K M Electric Coop, Inc",MN,Kittson
2012,14178,"P K M Electric Coop, Inc",MN,Marshall
2012,14178,"P K M Electric Coop, Inc",MN,Polk
2012,14192,Osage Valley Elec Coop Assn,MO,Bates
2012,14192,Osage Valley Elec Coop Assn,MO,Benton
2012,14192,Osage Valley Elec Coop Assn,MO,Cass
2012,14192,Osage Valley Elec Coop Assn,MO,Henry
2012,14192,Osage Valley Elec Coop Assn,MO,Johnson
2012,14192,Osage Valley Elec Coop Assn,MO,St Clair
2012,14192,Osage Valley Elec Coop Assn,MO,Vernon
2012,14194,City of Orrville - (OH),OH,Stark
2012,14194,City of Orrville - (OH),OH,Wayne
2012,14196,City of Ortonville - (MN),MN,Big Stone
2012,14198,Price Municipal Corporation,UT,Carbon
2012,14199,City of Osage City - (KS),KS,Osage
2012,14201,City of Osage - (IA),IA,Mitchell
2012,14202,"Osceola Electric Coop, Inc",IA,Dickinson
2012,14202,"Osceola Electric Coop, Inc",IA,Lyon
2012,14202,"Osceola Electric Coop, Inc",IA,O'Brien
2012,14202,"Osceola Electric Coop, Inc",IA,Osceola
2012,14203,City of Osawatomie - (KS),KS,Miami
2012,14214,City of Osborne - (KS),KS,Osborne
2012,14216,City of Osceola - (AR),AR,Mississippi
2012,14224,Otero County Electric Coop Inc,NM,Chaves
2012,14224,Otero County Electric Coop Inc,NM,Lincoln
2012,14224,Otero County Electric Coop Inc,NM,Otero
2012,14224,Otero County Electric Coop Inc,NM,Socorro
2012,14229,City of Ottawa - (KS),KS,Franklin
2012,14232,Otter Tail Power Co,MN,Becker
2012,14232,Otter Tail Power Co,MN,Beltrami
2012,14232,Otter Tail Power Co,MN,Big Stone
2012,14232,Otter Tail Power Co,MN,Cass
2012,14232,Otter Tail Power Co,MN,Chippewa
2012,14232,Otter Tail Power Co,MN,Clay
2012,14232,Otter Tail Power Co,MN,Clearwater
2012,14232,Otter Tail Power Co,MN,Douglas
2012,14232,Otter Tail Power Co,MN,Grant
2012,14232,Otter Tail Power Co,MN,Hubbard
2012,14232,Otter Tail Power Co,MN,Kandiyohi
2012,14232,Otter Tail Power Co,MN,Kittson
2012,14232,Otter Tail Power Co,MN,Lac Qui Parle
2012,14232,Otter Tail Power Co,MN,Lincoln
2012,14232,Otter Tail Power Co,MN,Lyon
2012,14232,Otter Tail Power Co,MN,Mahnomen
2012,14232,Otter Tail Power Co,MN,Marshall
2012,14232,Otter Tail Power Co,MN,Norman
2012,14232,Otter Tail Power Co,MN,Otter Tail
2012,14232,Otter Tail Power Co,MN,Pennington
2012,14232,Otter Tail Power Co,MN,Polk
2012,14232,Otter Tail Power Co,MN,Pope
2012,14232,Otter Tail Power Co,MN,Red Lake
2012,14232,Otter Tail Power Co,MN,Redwood
2012,14232,Otter Tail Power Co,MN,Roseau
2012,14232,Otter Tail Power Co,MN,Stevens
2012,14232,Otter Tail Power Co,MN,Swift
2012,14232,Otter Tail Power Co,MN,Todd
2012,14232,Otter Tail Power Co,MN,Traverse
2012,14232,Otter Tail Power Co,MN,Wilkin
2012,14232,Otter Tail Power Co,MN,Yellow Medicine
2012,14232,Otter Tail Power Co,ND,Barnes
2012,14232,Otter Tail Power Co,ND,Benson
2012,14232,Otter Tail Power Co,ND,Bottineau
2012,14232,Otter Tail Power Co,ND,Burleigh
2012,14232,Otter Tail Power Co,ND,Cass
2012,14232,Otter Tail Power Co,ND,Cavalier
2012,14232,Otter Tail Power Co,ND,Dickey
2012,14232,Otter Tail Power Co,ND,Eddy
2012,14232,Otter Tail Power Co,ND,Foster
2012,14232,Otter Tail Power Co,ND,Grand Forks
2012,14232,Otter Tail Power Co,ND,Griggs
2012,14232,Otter Tail Power Co,ND,Kidder
2012,14232,Otter Tail Power Co,ND,LaMoure
2012,14232,Otter Tail Power Co,ND,Logan
2012,14232,Otter Tail Power Co,ND,McHenry
2012,14232,Otter Tail Power Co,ND,McLean
2012,14232,Otter Tail Power Co,ND,Mountrail
2012,14232,Otter Tail Power Co,ND,Nelson
2012,14232,Otter Tail Power Co,ND,Pembina
2012,14232,Otter Tail Power Co,ND,Pierce
2012,14232,Otter Tail Power Co,ND,Ramsey
2012,14232,Otter Tail Power Co,ND,Ransom
2012,14232,Otter Tail Power Co,ND,Renville
2012,14232,Otter Tail Power Co,ND,Richland
2012,14232,Otter Tail Power Co,ND,Rolette
2012,14232,Otter Tail Power Co,ND,Sargent
2012,14232,Otter Tail Power Co,ND,Sheridan
2012,14232,Otter Tail Power Co,ND,Steele
2012,14232,Otter Tail Power Co,ND,Stutsman
2012,14232,Otter Tail Power Co,ND,Towner
2012,14232,Otter Tail Power Co,ND,Traill
2012,14232,Otter Tail Power Co,ND,Walsh
2012,14232,Otter Tail Power Co,ND,Ward
2012,14232,Otter Tail Power Co,ND,Wells
2012,14232,Otter Tail Power Co,SD,Brookings
2012,14232,Otter Tail Power Co,SD,Codington
2012,14232,Otter Tail Power Co,SD,Day
2012,14232,Otter Tail Power Co,SD,Deuel
2012,14232,Otter Tail Power Co,SD,Grant
2012,14232,Otter Tail Power Co,SD,Hamlin
2012,14232,Otter Tail Power Co,SD,Kingsbury
2012,14232,Otter Tail Power Co,SD,Lake
2012,14232,Otter Tail Power Co,SD,Marshall
2012,14232,Otter Tail Power Co,SD,Moody
2012,14232,Otter Tail Power Co,SD,Roberts
2012,14234,City of Ouzinkie - (AK),AK,Kodiak Island
2012,14238,Ouachita Electric Coop Corp,AR,Bradley
2012,14238,Ouachita Electric Coop Corp,AR,Calhoun
2012,14238,Ouachita Electric Coop Corp,AR,Dallas
2012,14238,Ouachita Electric Coop Corp,AR,Nevada
2012,14238,Ouachita Electric Coop Corp,AR,Ouachita
2012,14245,Overton Power District No 5,NV,Clark
2012,14246,City of Owatonna,MN,Steele
2012,14251,Owen Electric Coop Inc,KY,Boone
2012,14251,Owen Electric Coop Inc,KY,Campbell
2012,14251,Owen Electric Coop Inc,KY,Carroll
2012,14251,Owen Electric Coop Inc,KY,Gallatin
2012,14251,Owen Electric Coop Inc,KY,Grant
2012,14251,Owen Electric Coop Inc,KY,Kenton
2012,14251,Owen Electric Coop Inc,KY,Owen
2012,14251,Owen Electric Coop Inc,KY,Pendleton
2012,14251,Owen Electric Coop Inc,KY,Scott
2012,14261,Village of Orleans - (VT),VT,Orleans
2012,14267,"Otsego Electric Coop, Inc",NY,Chenango
2012,14267,"Otsego Electric Coop, Inc",NY,Herkimer
2012,14267,"Otsego Electric Coop, Inc",NY,Madison
2012,14267,"Otsego Electric Coop, Inc",NY,Otsego
2012,14268,City of Owensboro - (KY),IN,Spencer
2012,14268,City of Owensboro - (KY),KY,Daviess
2012,14275,City of Oxford - (MS),MS,Lafayette
2012,14276,City of Oxford - (KS),KS,Sumner
2012,14277,Village of Oxford - (NE),NE,Furnas
2012,14277,Village of Oxford - (NE),NE,Harlan
2012,14285,Ozark Border Electric Coop,MO,Bollinger
2012,14285,Ozark Border Electric Coop,MO,Butler
2012,14285,Ozark Border Electric Coop,MO,Carter
2012,14285,Ozark Border Electric Coop,MO,Dunklin
2012,14285,Ozark Border Electric Coop,MO,New Madrid
2012,14285,Ozark Border Electric Coop,MO,Oregon
2012,14285,Ozark Border Electric Coop,MO,Reynolds
2012,14285,Ozark Border Electric Coop,MO,Ripley
2012,14285,Ozark Border Electric Coop,MO,Shannon
2012,14285,Ozark Border Electric Coop,MO,Stoddard
2012,14285,Ozark Border Electric Coop,MO,Wayne
2012,14288,Ozark Electric Coop Inc - (MO),MO,Barry
2012,14288,Ozark Electric Coop Inc - (MO),MO,Christian
2012,14288,Ozark Electric Coop Inc - (MO),MO,Dade
2012,14288,Ozark Electric Coop Inc - (MO),MO,Greene
2012,14288,Ozark Electric Coop Inc - (MO),MO,Jasper
2012,14288,Ozark Electric Coop Inc - (MO),MO,Lawrence
2012,14288,Ozark Electric Coop Inc - (MO),MO,Newton
2012,14288,Ozark Electric Coop Inc - (MO),MO,Polk
2012,14288,Ozark Electric Coop Inc - (MO),MO,Stone
2012,14289,Ozarks Electric Coop Corp - (AR),AR,Benton
2012,14289,Ozarks Electric Coop Corp - (AR),AR,Crawford
2012,14289,Ozarks Electric Coop Corp - (AR),AR,Franklin
2012,14289,Ozarks Electric Coop Corp - (AR),AR,Madison
2012,14289,Ozarks Electric Coop Corp - (AR),AR,Washington
2012,14289,Ozarks Electric Coop Corp - (AR),OK,Adair
2012,14289,Ozarks Electric Coop Corp - (AR),OK,Cherokee
2012,14324,PUD No 2 of Pacific County,WA,Grays Harbor
2012,14324,PUD No 2 of Pacific County,WA,Pacific
2012,14324,PUD No 2 of Pacific County,WA,Wahkiakum
2012,14328,Pacific Gas & Electric Co,CA,Alameda
2012,14328,Pacific Gas & Electric Co,CA,Alpine
2012,14328,Pacific Gas & Electric Co,CA,Amador
2012,14328,Pacific Gas & Electric Co,CA,Butte
2012,14328,Pacific Gas & Electric Co,CA,Calaveras
2012,14328,Pacific Gas & Electric Co,CA,Colusa
2012,14328,Pacific Gas & Electric Co,CA,Contra Costa
2012,14328,Pacific Gas & Electric Co,CA,El Dorado
2012,14328,Pacific Gas & Electric Co,CA,Fresno
2012,14328,Pacific Gas & Electric Co,CA,Glenn
2012,14328,Pacific Gas & Electric Co,CA,Humboldt
2012,14328,Pacific Gas & Electric Co,CA,Kern
2012,14328,Pacific Gas & Electric Co,CA,Kings
2012,14328,Pacific Gas & Electric Co,CA,Lake
2012,14328,Pacific Gas & Electric Co,CA,Lassen
2012,14328,Pacific Gas & Electric Co,CA,Madera
2012,14328,Pacific Gas & Electric Co,CA,Marin
2012,14328,Pacific Gas & Electric Co,CA,Mariposa
2012,14328,Pacific Gas & Electric Co,CA,Mendocino
2012,14328,Pacific Gas & Electric Co,CA,Merced
2012,14328,Pacific Gas & Electric Co,CA,Modoc
2012,14328,Pacific Gas & Electric Co,CA,Monterey
2012,14328,Pacific Gas & Electric Co,CA,Napa
