GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013
0500000US12049,12049,"Hardee County, Florida",27731,27731,27280,26725,27493,27519
0500000US12051,12051,"Hendry County, Florida",39140,39140,39034,38746,37469,37471
0500000US12053,12053,"Hernando County, Florida",172778,172778,172995,172970,173237,174441
0500000US12055,12055,"Highlands County, Florida",98786,98786,98709,98189,97905,97616
0500000US12057,12057,"Hillsborough County, Florida",1229226,1229224,1233908,1270293,1279737,1291578
0500000US12059,12059,"Holmes County, Florida",19927,19927,19861,19833,19761,19717
0500000US12061,12061,"Indian River County, Florida",138028,138028,138239,138964,140568,141994
0500000US12063,12063,"Jackson County, Florida",49746,49746,49604,49089,48949,48922
0500000US12065,12065,"Jefferson County, Florida",14761,14761,14741,14492,14214,14194
0500000US12067,12067,"Lafayette County, Florida",8870,8870,8815,8818,8809,8848
0500000US12069,12069,"Lake County, Florida",297052,297047,297858,299916,303310,308034
0500000US12071,12071,"Lee County, Florida",618754,618754,620501,631165,644763,661115
0500000US12073,12073,"Leon County, Florida",275487,275487,276056,278258,283700,281845
0500000US12075,12075,"Levy County, Florida",40801,40801,40710,40244,39968,39644
0500000US12077,12077,"Liberty County, Florida",8365,8365,8341,8237,8267,8349
0500000US12079,12079,"Madison County, Florida",19224,19226,19252,19109,18931,18728
0500000US12081,12081,"Manatee County, Florida",322833,322833,323500,327310,333810,342106
0500000US12083,12083,"Marion County, Florida",331298,331303,331527,332588,335157,337362
0500000US12085,12085,"Martin County, Florida",146318,146318,146448,147162,148552,151263
0500000US12086,12086,"Miami-Dade County, Florida",2496435,2496457,2504829,2566718,2592710,2617176
0500000US12087,12087,"Monroe County, Florida",73090,73090,73209,74028,74849,76351
0500000US12089,12089,"Nassau County, Florida",73314,73314,73540,74192,74701,75710
0500000US12091,12091,"Okaloosa County, Florida",180822,180822,180741,183322,190232,193811
0500000US12093,12093,"Okeechobee County, Florida",39996,39996,40039,39548,39396,39330
0500000US12095,12095,"Orange County, Florida",1145956,1145954,1148763,1170125,1201575,1225267
0500000US12097,12097,"Osceola County, Florida",268685,268687,269688,277803,287924,298504
0500000US12099,12099,"Palm Beach County, Florida",1320134,1320134,1323938,1336867,1355759,1372171
0500000US12101,12101,"Pasco County, Florida",464697,464699,465547,466682,470631,475502
0500000US12103,12103,"Pinellas County, Florida",916542,916542,916511,917611,921573,929048
0500000US12105,12105,"Polk County, Florida",602095,602095,603452,610250,616083,623009
0500000US12107,12107,"Putnam County, Florida",74364,74364,74234,73946,73114,72577
0500000US12109,12109,"St. Johns County, Florida",190039,190039,191267,196052,202328,209647
0500000US12111,12111,"St. Lucie County, Florida",277789,277789,278788,281191,283920,286832
0500000US12113,12113,"Santa Rosa County, Florida",151372,151372,152895,155787,158575,161096
0500000US12115,12115,"Sarasota County, Florida",379448,379448,380045,381626,386109,390429
0500000US12117,12117,"Seminole County, Florida",422718,422718,423063,426380,430647,436041
0500000US12119,12119,"Sumter County, Florida",93420,93420,94285,98311,101748,107056
0500000US12121,12121,"Suwannee County, Florida",41551,41551,42321,43416,43591,43734
0500000US12123,12123,"Taylor County, Florida",22570,22568,22571,22676,22715,22857
0500000US12125,12125,"Union County, Florida",15535,15535,15531,15266,15263,15136
0500000US12127,12127,"Volusia County, Florida",494593,494597,494630,494319,496903,500800
0500000US12129,12129,"Wakulla County, Florida",30776,30776,30850,30952,30836,31022
0500000US12131,12131,"Walton County, Florida",55043,55043,55273,55728,57609,59807
0500000US12133,12133,"Washington County, Florida",24896,24896,24756,24585,24854,24624
0500000US13001,13001,"Appling County, Georgia",18236,18236,18337,18457,18393,18440
0500000US13003,13003,"Atkinson County, Georgia",8375,8382,8366,8360,8257,8290
0500000US13005,13005,"Bacon County, Georgia",11096,11096,11085,11185,11174,11216
0500000US13007,13007,"Baker County, Georgia",3451,3451,3444,3328,3377,3341
0500000US13009,13009,"Baldwin County, Georgia",45720,45749,45602,44987,46373,46039
0500000US13011,13011,"Banks County, Georgia",18395,18395,18412,18344,18284,18415
0500000US13013,13013,"Barrow County, Georgia",69367,69367,69686,69815,70165,71453
0500000US13015,13015,"Bartow County, Georgia",100157,100157,100126,100223,100480,101273
0500000US13017,13017,"Ben Hill County, Georgia",17634,17634,17638,17602,17545,17515
0500000US13019,13019,"Berrien County, Georgia",19286,19286,19340,19338,19077,19048
0500000US13021,13021,"Bibb County, Georgia",155547,155510,155635,155949,156162,154721
0500000US13023,13023,"Bleckley County, Georgia",13063,13063,13050,13046,12905,12771
0500000US13025,13025,"Brantley County, Georgia",18411,18410,18462,18595,18566,18292
0500000US13027,13027,"Brooks County, Georgia",16243,16243,16193,15881,15458,15516
0500000US13029,13029,"Bryan County, Georgia",30233,30238,30407,31247,32250,33157
0500000US13031,13031,"Bulloch County, Georgia",70217,70217,70623,72780,72737,71214
0500000US13033,13033,"Burke County, Georgia",23316,23316,23359,23560,23157,22923
0500000US13035,13035,"Butts County, Georgia",23655,23655,23734,23559,23480,23361
0500000US13037,13037,"Calhoun County, Georgia",6694,6694,6710,6550,6509,6523
0500000US13039,13039,"Camden County, Georgia",50513,50513,50704,50332,51460,51476
0500000US13043,13043,"Candler County, Georgia",10998,10998,11019,11284,11107,10937
0500000US13045,13045,"Carroll County, Georgia",110527,110615,110743,110772,111499,112355
0500000US13047,13047,"Catoosa County, Georgia",63942,63940,64013,64855,64979,65311
0500000US13049,13049,"Charlton County, Georgia",12171,12171,12811,13381,13289,13255
0500000US13051,13051,"Chatham County, Georgia",265128,265133,266019,272101,276832,278434
0500000US13053,13053,"Chattahoochee County, Georgia",11267,11267,11125,11862,13183,12842
0500000US13055,13055,"Chattooga County, Georgia",26015,26015,25981,25704,25632,25138
0500000US13057,13057,"Cherokee County, Georgia",214346,214346,215225,217850,220973,225106
0500000US13059,13059,"Clarke County, Georgia",116714,116707,117314,118586,120310,121265
0500000US13061,13061,"Clay County, Georgia",3183,3183,3160,3152,3106,3045
0500000US13063,13063,"Clayton County, Georgia",259424,259467,259810,262367,265810,264220
0500000US13065,13065,"Clinch County, Georgia",6798,6798,6785,6742,6708,6795
0500000US13067,13067,"Cobb County, Georgia",688078,688076,689655,697277,707277,717190
0500000US13069,13069,"Coffee County, Georgia",42356,42356,42739,43007,43151,43220
0500000US13071,13071,"Colquitt County, Georgia",45498,45498,45651,45781,46045,46275
0500000US13073,13073,"Columbia County, Georgia",124053,124053,124942,128096,131563,135416
0500000US13075,13075,"Cook County, Georgia",17212,17212,17233,17007,16909,17066
0500000US13077,13077,"Coweta County, Georgia",127317,127317,127932,129453,130918,133180
0500000US13079,13079,"Crawford County, Georgia",12630,12630,12589,12614,12618,12504
0500000US13081,13081,"Crisp County, Georgia",23439,23439,23409,23801,23679,23336
0500000US13083,13083,"Dade County, Georgia",16633,16633,16624,16587,16523,16507
0500000US13085,13085,"Dawson County, Georgia",22330,22339,22310,22218,22395,22686
0500000US13087,13087,"Decatur County, Georgia",27842,27842,27826,27666,27472,27359
0500000US13089,13089,"DeKalb County, Georgia",691893,691890,692603,697538,707401,713340
0500000US13091,13091,"Dodge County, Georgia",21796,21797,21791,21459,21381,21221
0500000US13093,13093,"Dooly County, Georgia",14918,14918,14837,14545,14316,14304
0500000US13095,13095,"Dougherty County, Georgia",94565,94565,94612,94564,94267,92969
0500000US13097,13097,"Douglas County, Georgia",132403,132315,132624,133180,133957,136379
0500000US13099,13099,"Early County, Georgia",11008,11004,10962,10731,10599,10542
0500000US13101,13101,"Echols County, Georgia",4034,4034,4035,4135,4027,4057
0500000US13103,13103,"Effingham County, Georgia",52250,52250,52435,52648,53359,54456
0500000US13105,13105,"Elbert County, Georgia",20166,20166,20103,19857,19642,19599
0500000US13107,13107,"Emanuel County, Georgia",22598,22598,22611,22568,22841,22867
0500000US13109,13109,"Evans County, Georgia",11000,11001,11005,10963,10691,10833
0500000US13111,13111,"Fannin County, Georgia",23682,23693,23689,23501,23458,23760
0500000US13113,13113,"Fayette County, Georgia",106567,106567,106994,107232,107442,108365
0500000US13115,13115,"Floyd County, Georgia",96317,96317,96387,96149,95995,95821
0500000US13117,13117,"Forsyth County, Georgia",175511,175511,176815,182439,187927,195405
0500000US13119,13119,"Franklin County, Georgia",22084,22084,22065,21906,21857,22009
0500000US13121,13121,"Fulton County, Georgia",920581,920583,926060,949777,977129,984293
0500000US13123,13123,"Gilmer County, Georgia",28292,28277,28299,28277,28212,28579
0500000US13125,13125,"Glascock County, Georgia",3082,3082,3065,3108,3130,3102
0500000US13127,13127,"Glynn County, Georgia",79626,79626,79808,80216,80923,81508
0500000US13129,13129,"Gordon County, Georgia",55186,55186,55199,55458,55688,55757
0500000US13131,13131,"Grady County, Georgia",25011,25012,25048,25160,25336,25278
0500000US13133,13133,"Greene County, Georgia",15994,15994,15990,16041,16167,16321
0500000US13135,13135,"Gwinnett County, Georgia",805321,805324,808304,825094,840575,859304
0500000US13137,13137,"Habersham County, Georgia",43041,43041,43102,43081,43475,43300
0500000US13139,13139,"Hall County, Georgia",179684,179684,180015,182888,185055,187745
0500000US13141,13141,"Hancock County, Georgia",9429,9402,9409,9363,9005,8879
0500000US13143,13143,"Haralson County, Georgia",28780,28780,28781,28533,28388,28495
0500000US13145,13145,"Harris County, Georgia",32024,32026,32168,32384,32628,32663
0500000US13147,13147,"Hart County, Georgia",25213,25213,25194,25446,25547,25446
0500000US13149,13149,"Heard County, Georgia",11834,11834,11851,11714,11652,11558
0500000US13151,13151,"Henry County, Georgia",203922,203879,205225,207148,208622,211128
0500000US13153,13153,"Houston County, Georgia",139900,139911,140737,144145,146067,147658
0500000US13155,13155,"Irwin County, Georgia",9538,9538,9594,9686,9612,9427
0500000US13157,13157,"Jackson County, Georgia",60485,60485,60756,60534,60497,61044
0500000US13159,13159,"Jasper County, Georgia",13900,13900,13899,13785,13614,13601
0500000US13161,13161,"Jeff Davis County, Georgia",15068,15068,15095,15100,15119,15004
0500000US13163,13163,"Jefferson County, Georgia",16930,16930,16885,16746,16460,16320
0500000US13165,13165,"Jenkins County, Georgia",8340,8340,8321,8130,9149,9269
0500000US13167,13167,"Johnson County, Georgia",9980,9980,9968,9912,9876,9767
0500000US13169,13169,"Jones County, Georgia",28669,28669,28656,28702,28615,28569
0500000US13171,13171,"Lamar County, Georgia",18317,18317,18273,18184,18048,17959
0500000US13173,13173,"Lanier County, Georgia",10078,10074,10099,10475,10458,10408
0500000US13175,13175,"Laurens County, Georgia",48434,48434,48386,48014,48016,47999
0500000US13177,13177,"Lee County, Georgia",28298,28298,28426,28610,28720,29071
0500000US13179,13179,"Liberty County, Georgia",63453,63469,62678,65162,65461,64135
0500000US13181,13181,"Lincoln County, Georgia",7996,7996,7991,7886,7770,7751
0500000US13183,13183,"Long County, Georgia",14464,14448,14651,15194,16170,16624
0500000US13185,13185,"Lowndes County, Georgia",109233,109233,109702,111832,114638,112916
0500000US13187,13187,"Lumpkin County, Georgia",29966,29966,30310,30479,30708,30918
0500000US13189,13189,"McDuffie County, Georgia",21875,21875,21826,21610,21650,21565
0500000US13191,13191,"McIntosh County, Georgia",14333,14332,14305,14263,13866,14007
0500000US13193,13193,"Macon County, Georgia",14740,14740,14654,14482,14286,14009
0500000US13195,13195,"Madison County, Georgia",28120,28120,28204,28010,27940,28057
0500000US13197,13197,"Marion County, Georgia",8742,8742,8748,8714,8702,8640
0500000US13199,13199,"Meriwether County, Georgia",21992,21992,21851,21630,21318,21232
0500000US13201,13201,"Miller County, Georgia",6125,6129,6153,6077,5975,5932
0500000US13205,13205,"Mitchell County, Georgia",23498,23498,23509,23450,23104,23045
0500000US13207,13207,"Monroe County, Georgia",26424,26461,26452,26659,26737,26984
0500000US13209,13209,"Montgomery County, Georgia",9123,9123,9092,9053,8948,9021
0500000US13211,13211,"Morgan County, Georgia",17868,17868,17892,17928,17827,17781
0500000US13213,13213,"Murray County, Georgia",39628,39628,39548,39448,39371,39267
0500000US13215,13215,"Muscogee County, Georgia",189885,189885,190452,193970,198701,202824
0500000US13217,13217,"Newton County, Georgia",99958,99958,100056,100746,101299,102446
0500000US13219,13219,"Oconee County, Georgia",32808,32815,33008,33247,33525,34035
0500000US13221,13221,"Oglethorpe County, Georgia",14899,14899,14907,14769,14637,14548
0500000US13223,13223,"Paulding County, Georgia",142324,142324,142779,143816,144920,146950
0500000US13225,13225,"Peach County, Georgia",27695,27695,27777,27568,27571,27014
0500000US13227,13227,"Pickens County, Georgia",29431,29426,29467,29474,29365,29584
0500000US13229,13229,"Pierce County, Georgia",18758,18758,18802,18716,18848,18938
0500000US13231,13231,"Pike County, Georgia",17869,17869,17924,17784,17809,17796
0500000US13233,13233,"Polk County, Georgia",41475,41475,41528,41284,41160,41183
0500000US13235,13235,"Pulaski County, Georgia",12010,11999,11908,11837,11683,11542
0500000US13237,13237,"Putnam County, Georgia",21218,21218,21210,21260,21184,21371
0500000US13239,13239,"Quitman County, Georgia",2513,2513,2505,2448,2396,2367
0500000US13241,13241,"Rabun County, Georgia",16276,16276,16258,16278,16290,16235
0500000US13243,13243,"Randolph County, Georgia",7719,7719,7671,7575,7311,7197
0500000US13245,13245,"Richmond County, Georgia",200549,200549,201038,201205,202672,202003
0500000US13247,13247,"Rockdale County, Georgia",85215,85215,85417,85620,85670,86919
0500000US13249,13249,"Schley County, Georgia",5010,5010,5021,5029,4994,5089
0500000US13251,13251,"Screven County, Georgia",14593,14593,14512,14400,14219,14240
0500000US13253,13253,"Seminole County, Georgia",8729,8729,8735,8784,8933,8945
0500000US13255,13255,"Spalding County, Georgia",64073,64073,64080,64141,63871,63829
0500000US13257,13257,"Stephens County, Georgia",26175,26175,26160,25818,25820,25683
0500000US13259,13259,"Stewart County, Georgia",6058,6058,6108,6041,6050,5868
0500000US13261,13261,"Sumter County, Georgia",32819,32817,32710,32100,31595,31364
0500000US13263,13263,"Talbot County, Georgia",6865,6863,6833,6750,6534,6456
0500000US13265,13265,"Taliaferro County, Georgia",1717,1717,1710,1714,1692,1703
0500000US13267,13267,"Tattnall County, Georgia",25520,25519,25492,25305,25324,25526
0500000US13269,13269,"Taylor County, Georgia",8906,8906,8775,8480,8403,8464
0500000US13271,13271,"Telfair County, Georgia",16500,16500,16492,16308,16362,16591
